guide_id,vienna_mfe_energy_spacer,vienna_ensemble_energy_spacer,vienna_seed_mfe_spacer,vienna_seed_ensemble_spacer,vienna_mean_unpaired_spacer,vienna_mfe_energy_full,vienna_ensemble_energy_full,vienna_seed_mfe_full,vienna_seed_ensemble_full,vienna_mean_unpaired_full,vienna_unpaired_spacer_01,vienna_unpaired_full_01,vienna_unpaired_spacer_02,vienna_unpaired_full_02,vienna_unpaired_spacer_03,vienna_unpaired_full_03,vienna_unpaired_spacer_04,vienna_unpaired_full_04,vienna_unpaired_spacer_05,vienna_unpaired_full_05,vienna_unpaired_spacer_06,vienna_unpaired_full_06,vienna_unpaired_spacer_07,vienna_unpaired_full_07,vienna_unpaired_spacer_08,vienna_unpaired_full_08,vienna_unpaired_spacer_09,vienna_unpaired_full_09,vienna_unpaired_spacer_10,vienna_unpaired_full_10,vienna_unpaired_spacer_11,vienna_unpaired_full_11,vienna_unpaired_spacer_12,vienna_unpaired_full_12,vienna_unpaired_spacer_13,vienna_unpaired_full_13,vienna_unpaired_spacer_14,vienna_unpaired_full_14,vienna_unpaired_spacer_15,vienna_unpaired_full_15,vienna_unpaired_spacer_16,vienna_unpaired_full_16,vienna_unpaired_spacer_17,vienna_unpaired_full_17,vienna_unpaired_spacer_18,vienna_unpaired_full_18,vienna_unpaired_spacer_19,vienna_unpaired_full_19,vienna_unpaired_spacer_20,vienna_unpaired_full_20
ENSDARG00000077860_5_9,0.0000,-0.7013,1.000000,0.825889,0.795290,-18.7000,-20.0756,0.500000,0.500987,0.367102,0.762974,0.017072,0.748756,0.013185,0.748018,0.030427,0.946249,0.010665,0.937151,0.010701,0.865594,0.024645,0.668084,0.032479,0.626128,0.037018,0.690252,0.994092,0.795042,0.964964,0.759123,0.945524,0.751314,0.253383,0.989523,0.089156,0.979762,0.065308,0.695703,0.067465,0.634297,0.076105,0.644961,0.923898,0.775764,0.896549,0.931480,0.939339,0.955623,0.950074
ENSDARG00000077860_5_10,-0.8200,-1.4452,0.500000,0.583568,0.664115,-18.5000,-19.9809,0.375000,0.471136,0.544402,0.965531,0.922568,0.963069,0.947756,0.168574,0.947992,0.144636,0.934065,0.652940,0.924109,0.184060,0.876053,0.568155,0.953953,0.999455,0.099646,0.995795,0.126689,0.992958,0.061872,0.978936,0.116864,0.999648,0.207389,0.944227,0.969728,0.903534,0.211096,0.606878,0.242819,0.150922,0.388678,0.220532,0.325912,0.662132,0.351885,0.576588,0.687882,0.603727,0.591091
ENSDARG00000078199_0_1,-3.1800,-3.6497,0.250000,0.439499,0.487453,-20.5300,-23.2294,0.250000,0.297861,0.462555,0.807161,0.885939,0.764307,0.816420,0.752434,0.700642,0.107912,0.648776,0.093867,0.661705,0.109855,0.641284,0.386001,0.836812,0.394769,0.497586,0.480798,0.144513,0.990270,0.137936,0.714802,0.308122,0.630892,0.588477,0.626408,0.076523,0.415801,0.223398,0.393184,0.413013,0.399840,0.823778,0.376020,0.160346,0.223184,0.576067,0.206528,0.042435,0.875030,0.067326
ENSDARG00000078199_0_2,-4.0600,-4.8914,0.375000,0.378490,0.502364,-21.3800,-23.1151,0.375000,0.418954,0.313318,0.998185,0.062721,0.993665,0.035719,0.777632,0.048978,0.408671,0.037704,0.560145,0.238568,0.039643,0.193112,0.011808,0.022721,0.206783,0.042194,0.448658,0.079310,0.576673,0.244157,0.998741,0.939694,0.998749,0.969848,0.565409,0.959499,0.165972,0.377016,0.255870,0.135125,0.009095,0.105933,0.202640,0.095014,0.216919,0.135297,0.771256,0.830829,0.840759,0.712917
ENSDARG00000078199_0_3,0.0000,-0.4822,1.000000,0.815811,0.847126,-16.5600,-18.5933,0.250000,0.374353,0.482204,0.999206,0.939904,0.999484,0.961379,0.603037,0.909904,0.473737,0.905050,0.517786,0.837077,0.999443,0.935326,0.880973,0.362795,0.999896,0.210658,0.997003,0.173236,0.994999,0.200765,0.995722,0.095356,0.954738,0.117798,0.955707,0.150454,0.990981,0.968130,0.638355,0.336421,0.721725,0.303495,0.601664,0.952223,0.791300,0.097032,0.857576,0.106190,0.969178,0.080881
ENSDARG00000078199_0_4,-3.0700,-3.1540,0.500000,0.506107,0.604227,-17.6600,-19.7280,0.500000,0.517215,0.513393,0.997093,0.579723,0.993823,0.317246,0.995987,0.308068,1.000000,0.902584,0.045866,0.042783,0.013103,0.035456,0.014206,0.078121,0.017190,0.070739,0.967124,0.942998,1.000000,0.972342,0.991315,0.937132,0.999982,0.942956,0.999898,0.913368,0.969265,0.909614,0.988795,0.902130,0.998876,0.998013,0.016398,0.113264,0.015582,0.116533,0.014548,0.104670,0.045492,0.080128
ENSDARG00000078199_0_5,-4.5300,-4.8597,0.500000,0.464711,0.571419,-23.9300,-25.4907,0.500000,0.508662,0.433263,0.688543,0.424118,0.952114,0.057287,0.021501,0.026307,0.007826,0.019875,0.004417,0.012190,0.046864,0.019536,0.996569,0.984934,0.996743,0.989867,0.999786,0.858167,0.999774,0.872906,0.999991,0.166074,0.996571,0.164705,0.041472,0.352739,0.000858,0.135869,0.002999,0.692958,0.049415,0.942001,0.975579,0.978860,0.668429,0.843977,0.980014,0.085820,0.998921,0.037073
ENSDARG00000078199_0_6,-0.8500,-1.3675,0.875000,0.791360,0.710823,-23.5100,-25.0220,0.375000,0.350613,0.332251,0.406920,0.908837,0.718731,0.174179,0.228443,0.261348,0.187498,0.943990,0.843081,0.290727,0.914675,0.008189,0.925128,0.001775,0.935856,0.052560,0.927113,0.998914,0.997655,0.067883,0.443680,0.043812,0.356791,0.087902,0.899108,0.007991,0.201425,0.007816,0.710457,0.013254,0.740098,0.054079,0.803533,0.087273,0.991853,0.650537,0.992788,0.990233,0.991616,0.993724
ENSDARG00000078199_0_7,-1.7200,-2.0730,0.625000,0.616387,0.630949,-21.6300,-23.5850,0.375000,0.333274,0.456935,0.287589,0.938850,0.260957,0.911136,0.219617,0.961689,0.998424,0.614548,0.205214,0.380572,0.784641,0.316546,0.780985,0.168419,0.784123,0.675512,0.991616,0.440849,0.989797,0.368834,0.391800,0.589378,0.993121,0.106170,0.270968,0.046345,0.060933,0.532082,0.061560,0.004443,0.775313,0.014745,0.822621,0.471617,0.954269,0.473056,0.998579,0.996421,0.986852,0.127481
ENSDARG00000078199_0_8,-0.5300,-1.3954,1.000000,0.881747,0.753189,-18.6500,-20.7939,0.500000,0.383788,0.557108,0.360419,0.298157,0.370380,0.272473,0.998881,0.718804,0.522823,0.767991,0.637747,0.671360,0.825533,0.970302,0.999284,0.959985,0.949682,0.916564,0.808560,0.741480,0.676045,0.662773,0.417087,0.559228,0.443362,0.532745,0.956951,0.331485,0.882283,0.288354,0.882853,0.696185,0.758481,0.216237,0.756417,0.189419,0.825681,0.195728,0.999696,0.997073,0.991618,0.155820
ENSDARG00000078199_0_9,-1.9100,-2.2880,0.625000,0.619327,0.689743,-21.0900,-22.4072,0.625000,0.637327,0.497634,0.993111,0.911446,0.993456,0.223888,0.999968,0.327041,0.994727,0.959286,1.000000,0.348191,0.339037,0.078877,0.035424,0.080747,0.106418,0.938710,0.673508,0.019725,1.000000,0.015536,0.758234,0.018958,0.946364,0.931665,0.901047,0.980275,0.957405,0.882185,0.393565,0.125948,0.166862,0.112937,0.096309,0.017912,0.717866,0.998235,0.721571,0.997953,0.999993,0.983171
ENSDARG00000078199_0_10,-3.8500,-4.3817,0.250000,0.395765,0.465729,-19.3500,-21.4491,0.500000,0.410059,0.512417,0.096803,0.433479,0.092275,0.305616,0.100309,0.604375,0.104319,0.670526,0.757705,0.744503,0.658106,0.692673,0.993120,0.793666,0.462964,0.450369,0.474686,0.442917,0.906768,0.548573,0.756985,0.632401,0.744409,0.648775,0.391649,0.394224,0.499022,0.528191,0.999121,0.975345,0.190262,0.199426,0.015333,0.086565,0.010840,0.076899,0.059947,0.073971,0.999948,0.945854
ENSDARG00000078251_0_1,-2.1000,-2.8909,0.625000,0.534069,0.617183,-18.7700,-21.1033,0.375000,0.387843,0.398610,0.994023,0.660033,0.940443,0.095840,0.917301,0.037055,0.517557,0.034558,0.318195,0.039134,0.738877,0.987627,0.081487,0.037969,0.334223,0.029969,0.332518,0.027365,0.948815,0.963804,0.953856,0.976792,0.993820,0.979309,0.939224,0.985057,0.939707,0.982004,0.992676,0.971396,0.071437,0.010296,0.071248,0.007206,0.082876,0.041332,0.439452,0.053051,0.735932,0.052403
ENSDARG00000078251_0_2,0.0000,-0.7723,1.000000,0.783937,0.756658,-17.1400,-18.9707,0.250000,0.450539,0.565134,0.357899,0.573142,0.368058,0.539396,0.928087,0.716764,0.646810,0.707228,0.510241,0.741837,0.686870,0.819438,0.897193,0.807263,0.999824,0.465313,0.987010,0.350563,0.870855,0.375298,0.910182,0.822460,0.698625,0.779659,0.463207,0.239661,0.897942,0.300451,0.596447,0.307614,0.480829,0.354680,0.852622,0.244223,0.981596,0.272182,0.999985,0.970864,0.998870,0.914636
ENSDARG00000078251_0_3,-0.4000,-0.8237,0.625000,0.756302,0.787472,-21.2200,-22.3365,0.500000,0.468267,0.460210,0.957926,0.900812,0.891090,0.884253,0.312721,0.882536,0.413243,0.054081,0.414075,0.039301,0.990034,0.135673,0.961168,0.151552,0.983182,0.431478,0.988400,0.983185,0.971172,0.071522,0.919631,0.046481,0.896389,0.877197,0.929353,0.869246,0.393395,0.038450,0.405600,0.035392,0.438616,0.066492,0.993218,0.088422,0.989916,0.866332,0.953086,0.930334,0.947230,0.851471
ENSDARG00000078251_0_4,0.0000,-0.0149,1.000000,0.996708,0.997009,-16.6000,-18.9490,0.125000,0.343514,0.562299,0.999502,0.938149,0.999790,0.903613,0.999183,0.929859,0.998091,0.921237,0.999357,0.755427,0.995700,0.781167,0.997165,0.679548,0.999489,0.679640,0.996044,0.545469,0.998291,0.344084,0.995793,0.494085,0.988115,0.525596,0.998287,0.784691,0.999791,0.313381,0.992248,0.227903,0.999862,0.375207,0.995930,0.329135,0.989730,0.248850,0.998145,0.285043,0.999672,0.183900
ENSDARG00000078251_0_5,-2.6700,-2.8433,0.625000,0.615843,0.599676,-21.3400,-22.6957,0.375000,0.427112,0.380264,0.127925,0.076120,0.077256,0.055891,0.883475,0.046261,0.917656,0.071216,0.986157,0.065005,0.033744,0.888045,0.031737,0.884106,0.936403,0.979509,0.994804,0.153630,0.991385,0.107487,0.991646,0.183608,0.094587,0.677504,0.090537,0.904955,0.934128,0.331212,0.881847,0.067917,0.918241,0.697126,0.120544,0.029357,0.076860,0.303880,0.948656,0.999724,0.955932,0.082721
ENSDARG00000078251_0_6,-1.3800,-2.1179,0.625000,0.518954,0.577700,-24.4900,-26.3822,0.625000,0.524620,0.435458,0.979589,0.793688,0.973645,0.598669,0.514257,0.900122,0.117251,0.005979,0.077309,0.001586,0.583660,0.001557,0.228147,0.002081,0.865405,0.101784,0.689919,0.999397,0.737801,0.968425,0.978337,0.117774,0.657037,0.021141,0.477505,0.005493,0.474635,0.001186,0.255296,0.068309,0.582103,0.943565,0.576005,0.795443,0.581609,0.726672,0.581766,0.732224,0.622713,0.924071
ENSDARG00000078251_0_7,-0.6400,-1.2099,0.375000,0.541736,0.624658,-21.0900,-22.9642,0.125000,0.185662,0.353510,0.909516,0.175262,0.868716,0.164279,0.997412,0.128020,0.449615,0.125258,0.236011,0.117897,0.199660,0.124605,0.244245,0.850969,0.337440,0.575104,0.996091,0.871390,0.991373,0.789199,0.962481,0.765304,0.966710,0.897622,0.925661,0.953204,0.910835,0.046460,0.359814,0.004604,0.244439,0.009130,0.238361,0.006910,0.266132,0.020767,0.447817,0.097869,0.940829,0.346349
ENSDARG00000078251_0_8,0.0000,-0.2618,1.000000,0.872477,0.894383,-19.6200,-21.5404,0.500000,0.501477,0.538552,0.990949,0.889493,0.995035,0.668447,0.998114,0.549186,0.995693,0.767980,0.766661,0.705933,0.673800,0.851523,0.722678,0.313615,0.800058,0.088861,0.996601,0.089383,0.996374,0.190605,0.984358,0.741882,0.987517,0.902305,0.974247,0.075204,0.951386,0.122489,0.959934,0.137505,0.806439,0.125957,0.751612,0.906919,0.746582,0.907326,0.790742,0.913726,0.998870,0.822692
ENSDARG00000078251_0_9,-3.2300,-3.2745,1.000000,0.997710,0.704654,-21.3600,-22.6711,0.500000,0.512959,0.506122,0.011721,0.024050,0.005759,0.009650,0.032663,0.036224,0.999370,0.991176,0.999989,0.999313,0.998865,0.989674,0.999303,0.988652,0.030015,0.029895,0.011650,0.022161,0.025261,0.035826,0.998232,0.953675,0.998575,0.938470,0.998058,0.941005,0.997006,0.898596,0.997617,0.903786,0.995346,0.915576,0.997174,0.409194,0.997419,0.010753,0.999742,0.005852,0.999321,0.018908
ENSDARG00000078251_0_10,-0.5500,-1.4822,0.500000,0.738098,0.663716,-18.7100,-20.0914,0.625000,0.653903,0.490919,0.640887,0.369735,0.605962,0.045054,0.598168,0.032269,0.127691,0.140271,0.205765,0.877173,0.487061,0.044757,0.996661,0.037100,0.998803,0.120003,0.810952,0.877861,0.557589,0.963801,0.795637,0.957532,0.544363,0.121609,0.578767,0.130452,0.628612,0.133058,0.591411,0.179145,0.556234,0.983873,0.582939,0.941746,0.987191,0.951214,0.979967,0.954118,0.999666,0.957616
ENSDARG00000078355_0_1,-2.3800,-2.5565,0.875000,0.831633,0.699849,-23.2800,-24.6893,0.500000,0.502892,0.287975,0.169406,0.043898,0.157162,0.021488,0.134288,0.925011,0.953459,0.078875,0.994912,0.005927,0.885373,0.005981,0.867277,0.012396,0.866959,0.027467,0.982299,0.118369,0.997127,0.432204,0.165317,0.058410,0.170328,0.006345,0.038833,0.002551,0.827111,0.012682,0.888805,0.999363,0.998711,0.997887,0.995523,0.996358,0.971106,0.996669,0.946080,0.010397,0.986893,0.007232
ENSDARG00000078355_0_2,-2.6900,-2.8852,0.375000,0.392004,0.507264,-27.3400,-28.7081,0.250000,0.257201,0.354285,0.157572,0.606080,0.018347,0.519912,0.017342,0.525763,0.018733,0.844680,0.022716,0.069126,0.998221,0.199621,0.920738,0.245356,0.940229,0.994877,0.993790,0.860010,0.994360,0.161787,0.989476,0.000831,0.937718,0.000044,0.926282,0.000391,0.033939,0.000260,0.029923,0.046078,0.027785,0.001499,0.012772,0.001908,0.141174,0.010362,0.981994,0.998584,0.982159,0.998521
ENSDARG00000078355_0_3,-3.2600,-3.6898,0.625000,0.751866,0.655794,-19.4800,-21.4473,0.250000,0.360429,0.360407,0.994540,0.933831,0.628823,0.036379,0.578440,0.037738,0.586575,0.051194,0.627315,0.113183,0.991401,0.961162,0.402294,0.938597,0.378810,0.934882,0.038229,0.089734,0.619968,0.075417,0.625452,0.069264,0.629101,0.083326,0.997588,0.724798,0.995855,0.740082,0.995022,0.423320,0.378106,0.030845,0.378528,0.014992,0.393361,0.463887,0.928817,0.176174,0.947648,0.309336
ENSDARG00000078355_0_4,-4.5700,-4.9302,0.375000,0.350432,0.479604,-19.6400,-21.2420,0.500000,0.538669,0.471447,0.996805,0.157301,0.996726,0.145371,0.675180,0.117694,0.088296,0.059533,0.005241,0.044681,0.004077,0.057735,0.008364,0.772733,0.023645,0.759413,0.995360,0.931833,0.998273,0.729417,0.997763,0.897988,0.998892,0.445894,0.024114,0.453781,0.009666,0.839311,0.004484,0.074923,0.003279,0.028004,0.085939,0.070820,0.685961,0.923015,0.991062,0.982818,0.998948,0.936678
ENSDARG00000078355_0_5,-1.2700,-1.5933,0.875000,0.763211,0.616932,-17.9300,-19.9574,0.875000,0.585229,0.520730,0.375641,0.697318,0.991815,0.350475,0.161394,0.283530,0.128606,0.331065,0.101582,0.884657,0.746196,0.880280,0.751912,0.908706,0.994010,0.434318,0.960319,0.159416,0.327605,0.069023,0.345566,0.071121,0.348300,0.662864,0.992542,0.596661,0.331344,0.569191,0.966858,0.920429,0.752270,0.885078,0.743583,0.569384,0.744152,0.537429,0.771266,0.545297,0.803670,0.058359
ENSDARG00000078355_0_6,-0.9800,-1.6590,0.625000,0.646479,0.696136,-17.5400,-19.7014,1.000000,0.602530,0.457734,0.896991,0.484595,0.882466,0.262853,0.996433,0.210880,0.750633,0.503874,0.999783,0.506196,0.394342,0.957738,0.227145,0.057296,0.094110,0.039312,0.837458,0.076624,0.833993,0.068553,0.839068,0.194816,0.998464,0.971698,0.329966,0.912150,0.325390,0.904964,0.396104,0.907918,0.997209,0.951561,0.574311,0.252262,0.840539,0.316325,0.844758,0.300491,0.863556,0.274566
ENSDARG00000078355_0_7,-2.5900,-3.0909,0.500000,0.485012,0.534067,-19.8800,-22.0451,0.375000,0.424532,0.464343,0.336309,0.927870,0.037796,0.902804,0.008993,0.927256,0.015537,0.632201,0.679642,0.228954,0.489196,0.345843,0.981558,0.331997,0.943788,0.359197,0.922364,0.904262,0.905657,0.161948,0.976018,0.108392,0.504376,0.059876,0.981070,0.197358,0.271274,0.348964,0.233322,0.377828,0.255445,0.348657,0.037543,0.405882,0.697904,0.591997,0.697609,0.570946,0.705930,0.554624
ENSDARG00000078355_0_8,0.0000,-1.0267,1.000000,0.583278,0.663508,-22.3200,-25.4059,0.000000,0.052080,0.150547,0.946805,0.994044,0.941294,0.183447,0.562429,0.124698,0.683209,0.042976,0.364837,0.031638,0.408808,0.025203,0.360180,0.010775,0.360259,0.043092,0.994404,0.029175,0.988037,0.084015,0.994751,0.977360,0.998925,0.047873,0.263741,0.016320,0.262496,0.048539,0.268549,0.314853,0.476445,0.016700,0.896434,0.000563,0.689642,0.001393,0.816058,0.001671,0.992858,0.016603
ENSDARG00000078355_0_9,0.0000,-0.1932,1.000000,0.966267,0.962036,-18.2600,-20.2751,0.625000,0.612661,0.563418,0.923206,0.783549,0.991237,0.325214,0.999565,0.489924,0.891646,0.722848,0.988319,0.531734,0.999582,0.824065,0.954926,0.093948,0.995981,0.062140,0.999686,0.334682,0.949519,0.716310,0.817271,0.487923,0.999635,0.994728,0.999773,0.926774,0.859692,0.880649,1.000000,0.061992,0.945438,0.013416,0.943393,0.022925,1.000000,0.998697,0.984979,0.998694,0.996863,0.998145
ENSDARG00000078355_0_10,-2.7400,-3.0779,0.375000,0.386629,0.506333,-21.7300,-23.6317,0.125000,0.146987,0.312012,0.995874,0.952111,0.115943,0.901774,0.015328,0.894908,0.012214,0.480185,0.012078,0.502991,0.206739,0.476991,0.911362,0.569170,0.803823,0.148550,0.996361,0.024371,0.996875,0.013560,0.995000,0.043347,0.972026,0.056382,0.832140,0.247193,0.119751,0.734704,0.012781,0.027358,0.009656,0.030008,0.009423,0.008377,0.111037,0.013192,0.998484,0.066096,0.999759,0.048966
ENSDARG00000078578_0_2,-4.7100,-4.9186,0.500000,0.500996,0.577939,-18.5800,-20.7455,0.750000,0.500792,0.534426,0.980072,0.873604,0.015013,0.315488,0.011685,0.315265,0.010606,0.481906,0.005204,0.030195,0.987307,0.464478,0.770202,0.363162,0.999647,0.499113,0.999676,0.976009,0.999356,0.977919,0.772304,0.882778,0.999739,0.502273,0.010579,0.052453,0.002385,0.141073,0.000806,0.427290,0.004281,0.483740,0.999903,0.803565,0.990032,0.681740,0.999988,0.726654,0.999995,0.689825
ENSDARG00000078578_0_3,0.0000,-0.2326,1.000000,0.914156,0.930408,-22.8300,-23.6882,0.500000,0.489594,0.399845,0.981583,0.996333,0.909677,0.136383,0.911387,0.019802,0.968016,0.003028,0.942629,0.003127,0.891889,0.002412,0.879400,0.001124,0.931328,0.022269,0.972737,0.099917,0.964160,0.994976,0.961585,0.946566,0.980518,0.854217,0.852787,0.991831,0.749432,0.022315,0.904218,0.003817,0.951233,0.005610,0.968859,0.924684,0.976285,0.939829,0.936212,0.940653,0.974220,0.088013
ENSDARG00000078578_0_5,-2.3900,-2.5587,0.750000,0.746217,0.536778,-19.3900,-21.4619,0.500000,0.501385,0.350862,0.099811,0.311090,0.092346,0.310598,0.993751,0.676498,0.077879,0.860929,0.089949,0.183439,0.150760,0.111058,0.997145,0.114698,0.997233,0.217217,0.993518,0.127776,0.152752,0.025032,0.070974,0.016870,0.049695,0.050949,0.065615,0.045111,0.093008,0.953245,0.972966,0.955407,0.977573,0.961066,0.997061,0.954433,0.947240,0.038674,0.946710,0.038649,0.969561,0.064499
ENSDARG00000078578_0_6,0.0000,-0.7215,1.000000,0.855138,0.790723,-19.4400,-21.1580,0.500000,0.509857,0.400556,0.666382,0.305544,0.552290,0.193377,0.555572,0.234757,0.989871,0.692576,0.950721,0.347645,0.988641,0.252525,0.438745,0.198568,0.427182,0.818409,0.701674,0.776589,0.906358,0.067799,0.917918,0.027436,0.877997,0.017040,0.837927,0.139731,0.873629,0.201055,0.989988,0.936356,0.805937,0.827046,0.834736,0.820151,0.893597,0.830338,0.781672,0.164215,0.823621,0.159967
ENSDARG00000078578_0_7,-0.5600,-1.4558,0.500000,0.676756,0.712962,-18.2900,-20.1706,0.750000,0.632003,0.524474,0.729673,0.623542,0.566553,0.577905,0.213406,0.888155,1.000000,0.672130,0.965492,0.528754,0.544323,0.177985,0.594216,0.068571,0.634254,0.040601,0.612856,0.111854,0.989659,0.934018,0.996098,0.457913,0.998666,0.352021,0.672706,0.461580,0.276720,0.430752,0.605326,0.725992,0.981274,0.713574,0.998228,0.831010,0.655546,0.736698,0.741931,0.648890,0.482317,0.507531
ENSDARG00000078578_0_8,-0.4300,-1.1473,1.000000,0.891508,0.828392,-18.6100,-20.2492,0.625000,0.609179,0.597513,0.577952,0.716481,0.586151,0.530978,0.999532,0.866590,0.985936,0.222676,0.997720,0.190039,0.983120,0.181165,0.887393,0.173252,0.209213,0.727058,0.292111,0.746221,0.995103,0.935527,0.946254,0.919284,0.975282,0.867548,0.993381,0.884241,0.991098,0.349424,0.999800,0.431906,0.606388,0.181864,0.612813,0.729656,0.999485,0.855535,0.957848,0.687287,0.971251,0.753522
ENSDARG00000078578_0_9,0.0000,-0.7231,1.000000,0.779075,0.790475,-21.4000,-22.5846,0.750000,0.755176,0.414896,0.832718,0.142850,0.712548,0.005985,0.846547,0.004329,0.935443,0.001388,0.841547,0.000457,0.700953,0.005326,0.617078,0.043634,0.458907,0.994629,0.697151,0.059141,0.978688,0.054187,0.962104,0.005603,0.993230,0.938981,0.833715,0.993081,0.879625,0.999164,0.615268,0.998310,0.854984,0.999210,0.628421,0.988941,0.755576,0.996449,0.739649,0.056715,0.925358,0.009539
ENSDARG00000078578_0_10,-4.5500,-4.9306,0.625000,0.606135,0.535611,-23.0700,-24.9923,0.125000,0.215160,0.218378,0.122764,0.216304,0.997058,0.990957,0.011541,0.023704,0.001632,0.005356,0.003394,0.004217,0.404036,0.002957,0.908997,0.143448,0.911148,0.218099,0.999258,0.052026,0.994602,0.066245,0.407308,0.920415,0.101394,0.002561,0.100757,0.001450,0.108285,0.004859,0.909560,0.008012,0.027010,0.009635,0.998990,0.911956,0.900748,0.367497,0.900261,0.253674,0.903469,0.164194
ENSDARG00000078582_31_1,-0.0900,-0.9954,0.375000,0.638395,0.694357,-20.8500,-22.3187,1.000000,0.732064,0.458208,0.695757,0.023603,0.500161,0.018577,0.413505,0.011354,0.310101,0.010343,0.347676,0.052520,0.877891,0.085409,0.799143,0.299893,0.987744,0.808728,0.986503,0.223066,0.987271,0.229006,0.978697,0.701457,0.895530,0.843679,0.390821,0.844071,0.306265,0.877811,0.310083,0.586369,0.531370,0.577501,0.692727,0.594050,0.943832,0.703751,0.937988,0.743824,0.994077,0.929140
ENSDARG00000078582_31_2,-1.2800,-1.6762,0.625000,0.642827,0.701534,-18.5300,-20.2136,0.500000,0.502323,0.459224,0.684198,0.877577,0.698756,0.099295,0.716687,0.172855,0.966122,0.236596,0.979109,0.133005,0.950713,0.633266,0.910509,0.897491,0.299064,0.257188,0.381723,0.739585,0.383705,0.263001,0.963645,0.335904,0.953836,0.520139,0.858156,0.805675,0.816458,0.824104,0.797507,0.097909,0.148389,0.059252,0.248086,0.118579,0.282270,0.935366,0.997945,0.993321,0.993805,0.184384
ENSDARG00000078582_31_3,0.0000,-0.0526,1.000000,0.975129,0.978504,-17.3800,-18.9982,0.250000,0.487320,0.464123,0.996000,0.779021,0.996698,0.584669,0.990624,0.877360,0.993989,0.036615,0.958245,0.026485,0.950117,0.024012,0.947463,0.032202,0.963464,0.955700,0.986288,0.964373,0.998611,0.058231,0.991180,0.051907,0.996370,0.993336,0.959439,0.310105,0.952927,0.311358,0.948154,0.247421,0.952516,0.249041,0.998426,0.959615,0.994054,0.981771,0.999161,0.438001,0.996353,0.401245
ENSDARG00000078582_31_4,-4.7900,-4.9268,0.250000,0.274588,0.419663,-23.7700,-25.3522,0.375000,0.336758,0.394560,0.152780,0.913742,0.026895,0.346213,0.004741,0.375278,0.000623,0.736010,0.006592,0.706200,0.997074,0.799215,0.008658,0.217934,0.999299,0.096098,0.999986,0.063519,0.999986,0.095700,0.999929,0.364273,0.999993,0.482960,0.999851,0.658443,0.005037,0.660402,0.998547,0.255256,0.008184,0.030344,0.000656,0.001894,0.006170,0.009017,0.028296,0.084820,0.149965,0.993884
ENSDARG00000078582_31_5,-0.3800,-0.7481,0.750000,0.835539,0.864693,-19.2300,-20.7217,0.375000,0.397172,0.580785,0.967942,0.938067,0.995128,0.841633,1.000000,0.864619,1.000000,0.991605,1.000000,0.863108,0.431621,0.808763,0.403490,0.823567,1.000000,0.545124,0.916671,0.369715,0.898260,0.360852,1.000000,0.995308,0.996437,0.035971,0.996638,0.007593,0.351113,0.005231,0.345179,0.005701,1.000000,0.996678,1.000000,0.115541,0.996022,0.066139,0.995356,0.990716,1.000000,0.989775
ENSDARG00000078582_31_6,0.0000,-0.1841,1.000000,0.928531,0.936634,-21.4800,-22.6899,0.750000,0.701366,0.517841,0.998147,0.883198,0.874620,0.290509,0.836388,0.243532,0.774005,0.222602,0.992849,0.088991,0.998794,0.073820,0.944491,0.741956,0.990410,0.828819,0.942444,0.259138,0.984874,0.163324,0.976196,0.175090,0.991210,0.774919,0.979329,0.920862,0.959716,0.880541,0.984900,0.958087,0.971006,0.914548,0.990747,0.894539,0.837153,0.943554,0.836451,0.075847,0.868948,0.022949
ENSDARG00000078582_31_7,0.0000,-0.3756,1.000000,0.962322,0.909519,-17.5600,-19.3141,0.250000,0.522837,0.564363,0.872227,0.793312,0.861656,0.639278,0.901600,0.668952,0.822156,0.882850,0.828350,0.592709,0.997047,0.558740,0.952294,0.487876,1.000000,0.841397,0.964855,0.221510,0.997732,0.252048,0.658221,0.395048,0.635674,0.770850,1.000000,0.583107,0.849004,0.538030,0.999898,0.827342,0.987948,0.195285,0.949604,0.335972,0.963214,0.389940,0.967455,0.936936,0.981451,0.376084
ENSDARG00000078582_31_8,0.0000,-0.1374,1.000000,0.965009,0.960544,-18.6500,-20.5767,0.500000,0.597611,0.428604,0.828331,0.994226,0.858631,0.976075,0.999859,0.704924,0.981926,0.865929,0.977685,0.190790,0.965008,0.004184,0.988487,0.004526,0.989572,0.007195,0.989298,0.007690,0.982391,0.008215,0.955355,0.011830,0.974279,0.015606,0.999169,0.184197,0.884475,0.269585,0.886272,0.255402,0.995816,0.886905,0.994634,0.962970,0.987126,0.976827,0.985538,0.963118,0.987039,0.281885
ENSDARG00000078582_31_9,-2.5800,-2.7989,0.500000,0.521312,0.616401,-20.8000,-22.9050,0.125000,0.172485,0.485833,0.996448,0.850944,0.956458,0.689992,0.996926,0.738829,0.928312,0.729485,0.923259,0.810328,0.927833,0.918594,0.284310,0.910458,0.022492,0.847725,0.025844,0.596242,0.099512,0.579487,0.997417,0.295943,0.998704,0.368753,0.986622,0.956640,0.926011,0.034259,0.940534,0.036252,0.928054,0.083618,0.016956,0.037108,0.028501,0.115705,0.101249,0.099247,0.242570,0.017050
