guide_id,vienna_mfe_energy_spacer,vienna_ensemble_energy_spacer,vienna_seed_mfe_spacer,vienna_seed_ensemble_spacer,vienna_mean_unpaired_spacer,vienna_mfe_energy_full,vienna_ensemble_energy_full,vienna_seed_mfe_full,vienna_seed_ensemble_full,vienna_mean_unpaired_full,vienna_unpaired_spacer_01,vienna_unpaired_full_01,vienna_unpaired_spacer_02,vienna_unpaired_full_02,vienna_unpaired_spacer_03,vienna_unpaired_full_03,vienna_unpaired_spacer_04,vienna_unpaired_full_04,vienna_unpaired_spacer_05,vienna_unpaired_full_05,vienna_unpaired_spacer_06,vienna_unpaired_full_06,vienna_unpaired_spacer_07,vienna_unpaired_full_07,vienna_unpaired_spacer_08,vienna_unpaired_full_08,vienna_unpaired_spacer_09,vienna_unpaired_full_09,vienna_unpaired_spacer_10,vienna_unpaired_full_10,vienna_unpaired_spacer_11,vienna_unpaired_full_11,vienna_unpaired_spacer_12,vienna_unpaired_full_12,vienna_unpaired_spacer_13,vienna_unpaired_full_13,vienna_unpaired_spacer_14,vienna_unpaired_full_14,vienna_unpaired_spacer_15,vienna_unpaired_full_15,vienna_unpaired_spacer_16,vienna_unpaired_full_16,vienna_unpaired_spacer_17,vienna_unpaired_full_17,vienna_unpaired_spacer_18,vienna_unpaired_full_18,vienna_unpaired_spacer_19,vienna_unpaired_full_19,vienna_unpaired_spacer_20,vienna_unpaired_full_20
Doench2014-486,-4.2700,-4.5005,0.875000,0.774951,0.680699,-31.8800,-33.3928,0.250000,0.462353,0.421208,0.998286,0.843350,0.987844,0.238587,0.287803,0.120541,0.298834,0.124341,0.091109,0.133851,0.936907,0.500908,0.704857,0.250538,0.762375,0.294680,0.752705,0.082929,0.991756,0.593295,0.301145,0.772190,0.300753,0.770122,0.297404,0.688538,0.988658,0.809728,0.711623,0.501869,0.702923,0.388940,0.710108,0.405394,0.999587,0.561427,0.832065,0.217506,0.957238,0.125424
Doench2014-487,-6.3800,-6.5305,0.500000,0.519485,0.587115,-39.5700,-40.5071,0.250000,0.273986,0.439844,0.854643,0.986102,0.860319,0.987714,0.999934,0.996512,0.859109,0.507403,0.858950,0.908638,0.847526,0.978314,0.992741,0.181036,0.184579,0.081146,0.142337,0.970897,0.149140,0.000705,0.016483,0.000435,0.820659,0.006093,0.860106,0.006127,0.998687,0.165692,0.860366,0.000263,0.003753,0.000018,0.140707,0.000054,0.143735,0.025915,0.156054,0.999996,0.992472,0.993824
Doench2014-488,-2.8100,-3.3210,0.625000,0.620425,0.690827,-35.0000,-36.0239,0.250000,0.286331,0.328221,0.962798,0.921049,0.961976,0.329086,0.999279,0.339704,0.572462,0.840688,0.136992,0.347840,0.106384,0.411303,0.408793,0.975330,0.876055,0.007060,1.000000,0.002495,0.914111,0.001471,0.914359,0.013696,0.999928,0.084061,0.994199,0.997489,0.997026,0.008670,0.598352,0.007543,0.053563,0.256416,0.057736,0.010231,0.452895,0.004095,0.884081,0.018494,0.925549,0.987711
Doench2014-489,-3.7700,-3.9084,0.500000,0.506511,0.523638,-33.0600,-34.5263,0.250000,0.270739,0.537825,0.999541,0.966441,0.074329,0.848808,0.096351,0.834092,0.044892,0.873820,0.092282,0.865053,0.920068,0.679056,0.087693,0.811500,0.948563,0.679909,0.982999,0.679326,0.999274,0.801957,0.999531,0.542476,0.175148,0.008158,0.966856,0.008737,0.095609,0.013958,0.055649,0.135610,0.011374,0.007461,0.011698,0.003033,0.963194,0.001820,0.956335,0.996879,0.991374,0.998412
Doench2014-490,-3.3800,-3.9344,0.500000,0.551159,0.617156,-33.7000,-34.9573,0.625000,0.630777,0.437791,0.968594,0.169053,0.823346,0.035791,0.873486,0.045288,0.088325,0.950198,0.075194,0.999212,0.020817,0.371969,0.932504,0.141230,0.554113,0.000554,0.914450,0.000034,0.934465,0.000126,0.875992,0.000188,0.872570,0.995971,0.990163,0.984933,0.874391,0.017484,0.457834,0.311609,0.823197,0.334611,0.079639,0.411241,0.163018,0.996727,0.140909,0.994393,0.880122,0.995216
Doench2014-491,-9.1800,-9.3110,0.375000,0.375793,0.483415,-35.1000,-36.0784,0.250000,0.184323,0.397999,0.003334,0.102604,0.000340,0.097579,0.001320,0.780677,0.000025,0.165556,0.001342,0.179003,0.998970,0.983228,0.829158,0.830148,0.999661,0.882246,0.999999,0.920812,0.999090,0.259912,0.858134,0.302927,0.970586,0.980698,0.000458,0.014115,0.000039,0.007410,0.001320,0.571486,0.000766,0.001044,0.004841,0.006288,0.998952,0.025590,0.999966,0.805906,0.999999,0.042744
Doench2014-492,-4.4400,-4.8685,0.625000,0.529531,0.623725,-31.4100,-32.4682,0.625000,0.613693,0.495881,0.599969,0.996304,0.934233,0.355362,0.984839,0.285379,0.708158,0.276308,0.009541,0.031523,0.007955,0.733256,0.009483,0.185481,0.998355,0.991110,0.999129,0.994527,0.998637,0.077124,0.993048,0.027431,0.994915,0.054263,0.006295,0.984121,0.008230,0.002019,0.018887,0.001155,0.910541,0.015462,0.639292,0.967408,0.955587,0.968664,0.891161,0.988671,0.806249,0.982044
Doench2014-493,-6.5000,-6.9777,0.625000,0.573280,0.644775,-41.4200,-42.9524,0.375000,0.382190,0.319749,0.996827,0.999775,0.993656,0.050790,0.959398,0.012893,0.495452,0.002897,0.495229,0.000764,0.043648,0.001028,0.547687,0.179774,0.511471,0.178874,0.509928,0.201991,0.903648,0.463222,0.899328,0.291040,0.952983,0.954414,0.961291,0.943120,0.999411,0.081063,0.485619,0.029308,0.044780,0.000100,0.043618,0.000118,0.503993,0.008514,0.547616,0.999885,0.999912,0.995409
Doench2014-494,-7.5200,-7.5641,0.500000,0.500215,0.594839,-35.1700,-36.2451,0.625000,0.602993,0.359215,1.000000,0.999443,0.001606,0.054370,0.000677,0.027874,0.000558,0.023643,0.000386,0.019834,0.946144,0.031105,1.000000,0.030593,0.999259,0.031091,0.999985,0.041764,0.999990,0.995333,0.999882,0.052214,0.946568,0.053102,0.999293,0.976584,0.000279,0.948503,0.000204,0.964486,0.001020,0.968527,0.002076,0.924844,0.999053,0.017581,0.999846,0.014870,0.999949,0.008547
Doench2014-495,-4.1300,-4.2912,0.500000,0.517060,0.613335,-36.7900,-37.7631,0.375000,0.295329,0.371152,0.998698,0.997982,0.951073,0.995872,0.937977,0.993198,0.112043,0.993422,0.034258,0.014673,0.894575,0.005680,0.033360,0.003808,0.175607,0.005710,0.997399,0.038309,0.999496,0.999318,0.997717,0.001687,0.998022,0.010737,0.173929,0.154348,0.134992,0.006992,0.898992,0.000022,0.001797,0.000021,0.002785,0.000932,0.969177,0.999983,0.971714,0.393946,0.983099,0.806390
Doench2014-496,-7.0400,-7.1913,0.125000,0.131334,0.221998,-31.0800,-32.7924,0.750000,0.421192,0.382916,0.028490,0.567174,0.015071,0.601912,0.000914,0.602234,0.000275,0.120018,0.002579,0.091252,0.002869,0.019555,0.000425,0.047688,0.169378,0.066005,0.999984,0.395058,0.999990,0.944413,0.999998,0.544462,0.169304,0.289013,0.000327,0.162354,0.003065,0.172304,0.002573,0.422778,0.000299,0.358878,0.000262,0.477791,0.998727,0.698514,0.015706,0.540315,0.029716,0.536602
Doench2014-497,-1.8400,-2.5293,0.500000,0.638487,0.605527,-33.2900,-34.3157,0.625000,0.555376,0.513027,0.804374,0.304953,0.781929,0.210795,0.446080,0.069026,0.743396,0.048797,0.493745,0.001892,0.259880,0.020745,0.334190,0.927179,0.602170,0.781072,0.766643,0.934237,0.431904,0.812425,0.787810,0.805656,0.550512,0.900757,0.793496,0.816694,0.658044,0.766837,0.671868,0.886084,0.589833,0.033316,0.595543,0.029140,0.632002,0.014092,0.568650,0.927104,0.598463,0.969743
Doench2014-498,-0.7000,-1.5692,0.500000,0.682838,0.689788,-24.5800,-26.4824,0.625000,0.718410,0.592209,0.816709,0.727496,0.546878,0.373016,0.379164,0.371451,1.000000,0.419107,0.512430,0.841298,0.327299,0.382967,0.316650,0.171237,0.999097,0.278666,0.998647,0.580474,0.999720,0.669500,0.764075,0.498149,0.672389,0.783551,0.900690,0.770224,0.413238,0.349683,0.420888,0.334372,0.371441,0.621225,0.551067,0.792930,0.821884,0.970162,0.995208,0.976615,0.988287,0.932066
Doench2014-499,-4.3800,-4.9832,0.625000,0.655736,0.537621,-28.2700,-30.2180,0.250000,0.348007,0.419456,0.153425,0.687749,0.092451,0.584067,0.003903,0.249256,0.500774,0.401368,0.512443,0.316090,0.115166,0.517403,0.999922,0.518976,0.999069,0.541796,0.998748,0.581072,1.000000,0.658898,0.116165,0.379273,0.014466,0.169109,0.093699,0.102555,0.001118,0.070254,0.156659,0.183307,0.996879,0.251462,0.998673,0.220194,0.998981,0.143298,0.999975,0.919987,0.999904,0.893002
Doench2014-500,-2.6600,-3.2305,0.625000,0.603523,0.682162,-30.3700,-31.1969,0.500000,0.496509,0.514692,0.992574,0.997675,0.994351,0.973439,0.997008,0.990190,0.970906,0.179636,0.410037,0.023486,0.408488,0.009225,0.535523,0.010991,0.143262,0.986485,0.776721,0.990336,0.760384,0.098186,0.831656,0.983958,0.994146,0.078159,0.937490,0.031536,0.881238,0.023528,0.886111,0.018914,0.808726,0.021469,0.212363,0.961304,0.051056,0.962210,0.051209,0.964469,0.999995,0.988641
Doench2014-501,-3.4700,-3.5805,0.625000,0.627758,0.702223,-28.0800,-29.3067,0.500000,0.495087,0.707688,1.000000,0.997364,0.855493,0.970160,0.855055,0.967735,0.856634,0.969552,0.995670,0.985733,0.995700,0.987524,1.000000,0.679906,0.153382,0.469098,0.152314,0.494641,0.158525,0.864986,0.999998,0.968588,0.999628,0.837780,0.856691,0.969717,0.009146,0.051417,0.003015,0.006311,0.154817,0.048558,0.998992,0.067927,0.999984,0.859308,0.999698,0.974864,0.999725,0.982591
Doench2014-502,-2.1700,-2.4604,0.500000,0.573523,0.566361,-32.7800,-34.1452,0.375000,0.566162,0.507704,0.176717,0.645487,0.086592,0.735327,0.106790,0.429244,0.883737,0.145847,0.988359,0.069785,0.998999,0.218940,0.163740,0.384498,0.286631,0.386939,0.968588,0.393823,0.864080,0.611726,0.917067,0.622203,0.297746,0.980967,0.214866,0.637867,0.962875,0.658648,0.955747,0.880258,0.167145,0.178971,0.195672,0.166985,0.155781,0.007481,0.960925,0.999970,0.975169,0.999115
Doench2014-503,-6.7600,-6.9232,0.750000,0.705324,0.602747,-33.1300,-34.8598,0.250000,0.278577,0.455095,0.995577,0.984611,0.968770,0.939235,0.059137,0.579545,0.173784,0.556335,0.833184,0.685396,0.008869,0.580977,0.015138,0.583643,0.994809,0.579307,0.993984,0.534079,0.993074,0.389890,0.202185,0.412084,0.173839,0.048172,0.804041,0.138575,0.008813,0.018713,0.009880,0.021135,0.997270,0.859384,0.901157,0.008372,0.966495,0.009057,0.961119,0.997145,0.993815,0.176239
Doench2014-504,-4.4900,-5.0297,0.375000,0.413859,0.530938,-31.9200,-32.7460,0.250000,0.255927,0.353603,0.999999,0.999797,0.412720,0.949984,0.151087,0.950773,0.844086,0.964731,0.445053,0.052151,0.173059,0.034344,0.232269,0.024438,0.186220,0.026724,0.867661,0.988022,0.999953,0.019085,0.999888,0.007413,0.995883,0.007190,0.179326,0.000338,0.024198,0.000153,0.415312,0.006945,0.681665,0.991802,0.017923,0.007855,0.334337,0.006629,0.658111,0.999173,1.000000,0.034522
Doench2014-505,-0.9000,-1.6633,0.625000,0.669103,0.720245,-32.7700,-34.1560,0.250000,0.516501,0.545844,0.941275,0.357533,0.707249,0.175505,1.000000,0.171842,0.478330,0.380794,0.498107,0.386625,1.000000,0.565481,0.216761,0.655507,0.662173,0.636379,0.994838,0.840231,0.953937,0.881591,0.696358,0.781745,0.903040,0.951637,0.822205,0.527050,0.628937,0.487230,0.632308,0.504096,0.632301,0.348461,0.608645,0.170310,0.376941,0.141627,0.660763,0.975966,0.990727,0.977269
Doench2014-506,-7.0900,-7.6625,0.250000,0.340550,0.472376,-35.0900,-36.6720,0.625000,0.439188,0.422605,0.997538,0.404189,0.999816,0.372814,0.999718,0.281447,0.448277,0.245561,0.002547,0.245088,0.090746,0.407539,0.024620,0.592082,0.220095,0.602050,0.326197,0.529282,0.615632,0.513041,0.998786,0.371164,0.999147,0.374346,0.530257,0.512291,0.464589,0.466624,0.088585,0.461424,0.550997,0.035211,0.001092,0.031671,0.000544,0.021921,0.088383,0.991885,0.999956,0.992478
Doench2014-507,0.0000,-0.8395,1.000000,0.778657,0.770888,-28.8600,-30.5829,0.250000,0.234121,0.357042,0.411434,0.768352,0.584709,0.732084,0.974711,0.738617,0.982776,0.574677,0.891539,0.355017,0.614743,0.040166,0.572862,0.025507,0.646970,0.057103,0.999633,0.686769,0.841026,0.379596,0.999858,0.869815,0.668252,0.040173,0.442346,0.005700,0.584617,0.006905,0.957213,0.010385,0.793545,0.004406,0.836345,0.004850,0.987909,0.092402,0.791080,0.875103,0.836199,0.873214
Doench2014-508,-8.3400,-8.5605,0.500000,0.466223,0.501780,-32.1800,-33.6397,0.125000,0.203708,0.301326,0.281834,0.483454,0.009108,0.265752,0.008788,0.480262,0.999946,0.418112,0.716720,0.351650,0.001440,0.199378,0.005985,0.049634,0.997099,0.282980,0.996916,0.337146,0.999973,0.870927,0.999957,0.355858,0.288037,0.301709,0.285693,0.090757,0.997326,0.218090,0.715035,0.153150,0.014925,0.069326,0.000513,0.021520,0.007113,0.029396,0.709239,0.904882,0.999944,0.142545
Doench2014-509,-2.8500,-3.2980,0.750000,0.713809,0.757112,-29.8200,-30.7219,0.750000,0.710983,0.517377,0.916440,0.978922,0.949170,0.843656,0.625380,0.884779,0.999962,0.326293,0.961427,0.166346,0.097477,0.140580,0.067263,0.791734,0.986728,0.073205,0.936448,0.072641,0.936538,0.082836,1.000000,0.154957,0.954930,0.143727,0.985796,0.070722,0.942224,0.075023,1.000000,0.927517,0.187537,0.884541,0.154219,0.881266,0.820848,0.967010,0.813022,0.983123,0.806827,0.898663
Doench2014-510,-3.1400,-3.8734,0.500000,0.532590,0.623958,-30.5800,-31.8145,0.500000,0.531372,0.368344,0.994512,0.019774,0.995087,0.016747,0.793999,0.015245,0.993455,0.018258,0.352012,0.033451,0.158746,0.974096,0.009279,0.910329,0.210905,0.882101,0.727965,0.045005,0.993560,0.064829,0.994417,0.067007,0.994507,0.069052,0.998022,0.936527,0.998456,0.165525,0.226457,0.948918,0.008366,0.937322,0.008576,0.955447,0.392349,0.150444,0.869679,0.076569,0.758820,0.080226
Doench2014-511,-2.4300,-3.4062,0.875000,0.647314,0.596460,-35.3700,-36.0817,0.250000,0.255922,0.268832,0.166303,0.855459,0.338082,0.847476,0.547730,0.114065,0.245752,0.080523,0.327330,0.155648,0.542918,0.977339,0.995898,0.049931,0.847397,0.029327,0.985497,0.036476,0.802989,0.019909,0.482264,0.001194,0.468531,0.161920,0.323589,0.981139,0.547380,0.055116,0.537673,0.007913,0.536024,0.004864,0.593474,0.000382,0.865937,0.952708,0.774753,0.007353,0.999682,0.037898
Doench2014-512,-5.3900,-5.9651,0.375000,0.431904,0.376260,-32.3600,-33.6879,0.375000,0.349619,0.571632,0.434240,0.988451,0.003830,0.965965,0.005039,0.751384,0.003604,0.712183,0.004642,0.955987,0.015482,0.886407,0.297653,0.950574,0.999015,0.973767,0.999073,0.929605,0.999968,0.511828,0.294156,0.006917,0.013272,0.002623,0.004792,0.003643,0.003695,0.004681,0.005039,0.250840,0.010866,0.247355,0.999991,0.066987,0.437641,0.740481,0.993234,0.742990,0.999975,0.739974
Doench2014-513,-0.5700,-1.0638,0.625000,0.790792,0.777336,-27.8000,-29.0383,0.125000,0.178064,0.425444,0.994915,0.886129,0.706511,0.256679,0.729789,0.121416,0.990284,0.125165,0.944254,0.070117,0.977198,0.068238,0.511577,0.979318,0.473912,0.904102,0.201606,0.871645,0.692518,0.886536,0.997892,0.919440,0.999925,0.995576,0.511614,0.080807,0.498855,0.057182,0.447077,0.052217,0.931004,0.064549,0.953938,0.061392,0.999152,0.066903,0.988398,0.088833,0.996299,0.952630
Doench2014-514,-4.5300,-4.9219,0.750000,0.716507,0.574133,-30.2200,-31.7576,0.125000,0.341633,0.371827,0.761806,0.508618,0.765666,0.527445,0.981396,0.467977,0.220444,0.415235,0.001569,0.004932,0.001303,0.004038,0.009096,0.013909,0.999913,0.870693,0.999995,0.792529,0.999957,0.990275,0.008508,0.052250,0.000948,0.055585,0.002096,0.070119,0.220481,0.227086,0.977419,0.207916,0.998672,0.225895,0.747662,0.390355,0.809207,0.732593,0.976880,0.366567,0.999642,0.512531
Doench2014-515,-7.5400,-7.8365,0.625000,0.579749,0.539270,-36.4200,-37.3958,0.375000,0.453712,0.427612,1.000000,0.952082,0.344105,0.930459,0.377312,0.932365,0.659966,0.172489,0.657197,0.227366,0.659348,0.929603,0.971939,0.077363,0.349528,0.007195,0.019781,0.031301,0.370259,0.029361,0.368517,0.005246,0.369443,0.627717,1.000000,0.557938,0.669490,0.997426,1.000000,0.992653,1.000000,0.081576,0.001694,0.000262,0.000881,0.001098,0.003332,0.002965,0.962599,0.995781
Doench2014-516,-2.8000,-2.9295,0.625000,0.629997,0.694763,-36.6000,-37.4944,0.250000,0.322537,0.467540,0.999988,0.998593,0.951033,0.114555,0.999397,0.088708,0.942855,0.087799,0.117987,0.025988,0.023709,0.085248,0.062911,0.939133,0.882369,0.804953,0.982333,0.990529,1.000000,0.912118,0.997625,0.892190,0.895075,0.830686,0.883659,0.264452,0.898638,0.269827,0.999291,0.029832,0.077492,0.006771,0.129919,0.005436,0.108249,0.004223,0.959424,0.999790,0.983307,0.999964
Doench2014-517,-1.2000,-2.0271,0.500000,0.621380,0.639609,-32.3900,-33.5237,0.250000,0.275014,0.262006,0.967643,0.998570,0.122758,0.903202,0.067811,0.883309,0.359478,0.130750,0.322342,0.072313,0.597550,0.017125,0.989928,0.004975,0.961003,0.009610,0.992190,0.003334,0.929679,0.000449,0.926785,0.004594,0.583978,0.011774,0.407071,0.007694,0.265110,0.090120,0.525472,0.122835,0.614985,0.037482,0.576502,0.071693,0.583821,0.027211,0.998783,0.933940,0.999299,0.909134
Doench2014-518,-7.5100,-7.8184,0.625000,0.588734,0.483555,-34.1400,-34.9335,0.250000,0.277529,0.359945,0.793802,0.912047,0.890508,0.884353,0.001469,0.012347,0.000213,0.011307,0.026304,0.071453,0.069419,0.068832,0.092440,0.125793,0.962001,0.927414,0.999370,0.921682,0.974895,0.947040,0.106687,0.089677,0.044118,0.006719,0.002529,0.002933,0.059072,0.063711,0.093001,0.132374,0.940160,0.991662,0.694779,0.021377,0.960141,0.014688,0.960223,0.007104,0.999968,0.986382
Doench2014-519,-3.2100,-3.9058,0.625000,0.692581,0.563655,-30.4700,-32.3451,0.500000,0.432203,0.456293,0.998702,0.922205,0.332204,0.738914,0.999716,0.818567,0.024844,0.372047,0.011346,0.418606,0.068441,0.522206,0.217462,0.608645,0.999590,0.700561,0.999977,0.555538,0.998904,0.006872,0.065157,0.002117,0.016101,0.001951,0.824963,0.360397,0.198597,0.140730,0.072943,0.132257,0.830677,0.361294,0.647707,0.294311,0.986823,0.241413,0.978988,0.951618,0.999951,0.975607
Doench2014-520,-6.6100,-7.0393,0.250000,0.342884,0.443459,-33.2600,-34.8409,0.125000,0.135626,0.384961,0.337209,0.274364,0.841913,0.220846,0.476137,0.909494,0.230306,0.572011,0.224887,0.625969,0.224009,0.920399,0.071130,0.656805,0.602452,0.601667,0.789005,0.476196,0.566931,0.482482,0.780733,0.449634,0.981407,0.424332,0.463432,0.194386,0.266345,0.036501,0.449964,0.028441,0.205008,0.013470,0.222942,0.701725,0.529225,0.068808,0.057605,0.034135,0.548551,0.007546
Doench2014-521,-1.5300,-2.0160,0.500000,0.487596,0.587448,-32.9600,-33.7526,0.375000,0.380103,0.432385,0.737357,0.995774,0.184805,0.967052,0.152663,0.967427,0.768073,0.963561,0.964560,0.219139,0.111997,0.160257,0.102664,0.141051,0.976680,0.984075,0.961353,0.165847,0.952314,0.002929,0.970218,0.000412,0.965513,0.039356,0.999253,0.034316,0.091939,0.983569,0.098473,0.007850,0.768953,0.001388,0.849903,0.002326,0.227610,0.011813,0.132666,0.999788,0.731973,0.999773
Doench2014-522,-6.1900,-6.6069,0.750000,0.628768,0.605847,-37.6300,-38.8302,0.375000,0.382060,0.440981,0.579075,0.643314,0.559415,0.556587,0.950328,0.910577,0.977092,0.615228,0.003152,0.470332,0.006371,0.829591,0.002068,0.852106,0.991274,0.194322,0.989742,0.473854,0.999285,0.080701,0.996178,0.099466,0.032827,0.037057,0.019848,0.021547,0.019446,0.994112,1.000000,0.030129,0.932804,0.002957,0.915015,0.003278,0.963607,0.004652,0.571582,0.999993,0.607840,0.999812
Doench2014-523,-6.4700,-6.9555,0.500000,0.622178,0.641172,-34.9800,-36.9025,0.625000,0.606905,0.405309,0.532203,0.174684,0.531654,0.035480,0.045335,0.033003,0.530327,0.184445,0.476410,0.153160,0.473546,0.172526,0.902454,0.387926,0.898059,0.244260,0.971259,0.830229,0.999995,0.882214,0.999776,0.103361,0.485003,0.049662,0.011589,0.002605,0.012000,0.002106,0.473480,0.144297,0.531289,0.994440,1.000000,0.975543,0.972582,0.988124,0.981100,0.881395,0.995383,0.866732
Doench2014-524,-2.4800,-2.7982,0.750000,0.700554,0.757046,-32.0200,-33.3311,0.625000,0.387827,0.383839,0.982165,0.871943,0.974100,0.273711,0.948125,0.172207,0.978955,0.176785,0.997940,0.191955,0.141092,0.136537,0.142623,0.146586,0.743473,0.147807,0.663245,0.969165,0.997722,0.845003,0.982297,0.333077,0.984751,0.309390,0.970045,0.944458,0.898797,0.048349,0.061714,0.033843,0.034967,0.037049,0.977318,0.573347,0.843026,0.568138,0.841772,0.320194,0.976789,0.577239
Doench2014-525,-11.8100,-11.8423,0.250000,0.251646,0.401310,-37.2200,-37.8882,0.625000,0.589272,0.576763,1.000000,0.997337,0.011085,0.897534,0.000159,0.901517,0.000031,0.868563,0.001454,0.879927,0.990545,0.971345,0.000371,0.002713,0.009983,0.002320,0.999469,0.095619,1.000000,0.094110,1.000000,0.110258,0.999927,0.999828,1.000000,0.094640,0.000400,0.000144,0.000041,0.000459,0.997242,0.999637,0.004212,0.906241,0.000031,0.905581,0.000143,0.905518,0.011101,0.901957
Doench2014-526,-5.9800,-6.0650,0.625000,0.610868,0.688666,-34.8700,-35.9246,0.500000,0.495634,0.473462,0.999990,0.999574,0.999883,0.999005,0.889306,0.998725,0.888263,0.226195,0.002980,0.032460,0.000985,0.008221,0.112184,0.049305,0.993092,0.003133,1.000000,0.742851,0.999935,0.769107,0.999964,0.315623,0.999790,0.359966,0.888561,0.895881,0.881954,0.989345,0.888264,0.079585,0.001338,0.000031,0.112969,0.000064,0.115925,0.000294,0.997987,0.999881,0.999946,0.999994
Doench2014-527,-4.3300,-5.0101,0.625000,0.645177,0.496774,-34.6600,-35.3245,0.500000,0.527927,0.376667,0.316917,0.076546,0.285224,0.076775,0.327929,0.036090,0.562433,0.001804,0.598474,0.088120,0.633626,0.961589,0.658478,0.053638,0.625951,0.035654,0.585203,0.035344,0.073673,0.025830,0.072097,0.962343,0.034067,0.956195,0.933425,0.302111,0.933953,0.989942,0.961077,0.770228,0.145950,0.010845,0.111594,0.196807,0.096173,0.006858,0.988477,0.998171,0.990765,0.948456
Doench2014-528,-1.3300,-1.7432,0.625000,0.637380,0.709449,-27.2000,-29.4195,0.375000,0.391316,0.380717,0.994062,0.995341,0.999576,0.960566,0.194383,0.101424,0.173640,0.088460,0.306353,0.094630,0.974093,0.108359,0.739492,0.116203,0.717525,0.093462,0.995500,0.935410,0.999796,0.169131,0.995514,0.205236,1.000000,0.615595,0.157266,0.189775,0.148836,0.121868,0.471742,0.613397,0.852442,0.549863,0.999958,0.980734,0.999901,0.438558,0.728158,0.129046,0.740735,0.107288
Doench2014-529,-5.4400,-5.5896,0.375000,0.380351,0.421664,-29.6600,-31.0520,0.250000,0.304736,0.421532,0.005393,0.698272,0.002423,0.696204,0.010282,0.696588,0.999418,0.836527,0.021113,0.141132,0.010553,0.136637,0.174054,0.166620,0.993588,0.351675,0.999857,0.395105,0.999907,0.443842,0.999885,0.803583,0.173996,0.626565,0.004374,0.290204,0.021575,0.165872,0.999845,0.779501,0.994470,0.845508,0.015903,0.071684,0.001841,0.088016,0.005034,0.088326,0.999768,0.108772
Doench2014-530,-3.5300,-3.7505,0.875000,0.838691,0.673549,-32.4200,-33.2919,0.750000,0.734985,0.454755,0.710466,0.945851,1.000000,0.950222,0.005978,0.014382,0.005210,0.013893,0.018971,0.042880,1.000000,0.060994,0.999061,0.061281,0.999842,0.068549,0.999997,0.986468,0.999044,0.053957,0.019758,0.007021,0.003130,0.009724,0.003866,0.924546,0.999999,0.210217,0.802587,0.124129,0.915875,0.822957,0.991604,0.902947,0.999990,0.956890,0.997652,0.999432,0.997960,0.938760
Doench2014-531,-3.9300,-4.4311,0.625000,0.654827,0.537184,-33.9000,-34.9695,0.375000,0.370108,0.299849,0.410873,0.999624,0.999081,0.999647,0.046301,0.024873,0.008837,0.001725,0.176199,0.000973,0.070236,0.001297,0.671443,0.989865,0.999869,0.013964,0.999924,0.002530,0.995091,0.001365,0.066746,0.000056,0.060475,0.000200,0.950747,0.004670,0.273186,0.998202,0.044189,0.000677,0.779733,0.001964,0.195233,0.976226,0.999811,0.002769,0.998110,0.001218,0.997603,0.975134
Doench2014-532,-2.3600,-2.6005,0.500000,0.575963,0.660467,-28.7600,-29.7066,0.500000,0.554010,0.468306,0.999279,0.990217,0.997092,0.106482,0.748872,0.038672,0.748162,0.024234,0.999994,0.638297,0.276852,0.009043,0.270390,0.015413,0.274010,0.353489,0.299413,0.332190,0.991596,0.855647,0.999719,0.748568,0.996260,0.821781,0.739274,0.684020,0.737866,0.739568,0.995184,0.884332,0.997260,0.975011,0.307880,0.361351,0.270388,0.242139,0.276608,0.363565,0.283246,0.182098
Doench2014-533,-2.0200,-2.8162,0.500000,0.615998,0.682807,-37.2400,-38.2837,0.500000,0.499826,0.442584,0.703691,0.601501,0.843157,0.389527,0.999044,0.698908,0.969594,0.543005,0.849969,0.486050,0.430875,0.456243,0.670774,0.679157,0.682855,0.971309,0.999494,0.011631,0.856213,0.007707,0.590735,0.008008,0.131750,0.000022,0.328230,0.000695,0.703379,0.001301,0.873564,0.001234,0.807952,0.006168,0.495896,0.999012,0.590768,0.998882,0.129261,0.994211,0.998934,0.997101
Doench2014-534,-2.2300,-3.0429,0.500000,0.595946,0.655616,-34.5900,-35.6647,1.000000,0.961794,0.567376,0.997610,0.988495,0.316292,0.991611,0.546615,0.513319,0.924290,0.985482,0.983996,0.002816,0.549215,0.001135,0.557591,0.001441,0.026219,0.001008,0.538224,0.013538,0.922262,0.044357,0.994726,0.055393,0.987708,0.054580,0.162455,0.952430,0.556838,0.941631,0.100342,0.906948,0.994172,0.996404,0.587372,0.912044,0.596576,0.995061,0.801828,0.998124,0.967982,0.991708
Doench2014-535,-7.7000,-8.1217,0.250000,0.302095,0.348025,-40.9600,-42.1242,0.125000,0.135158,0.292073,0.380042,0.820177,0.039915,0.108146,0.013018,0.259426,0.062133,0.295826,0.061894,0.998755,0.004156,0.414414,0.004844,0.597566,0.938049,0.260629,0.977072,0.001126,0.998682,0.000053,0.998431,0.004896,0.065512,0.999190,0.042781,0.001415,0.001629,0.000400,0.001798,0.000007,0.000324,0.000053,0.134883,0.006373,0.429056,0.049993,0.845895,0.999445,0.960395,0.023578
